* Source file = mid+tweeter met hakkietakkiefilter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
7437.012   138.161   -50.007
7448.730   138.127   -52.277
7460.449   138.088   -54.533
7472.168   138.042   -56.766
7483.887   137.990   -58.968
7495.605   137.932   -61.134
7507.324   137.870   -63.258
7519.043   137.805   -65.334
7530.762   137.738   -67.362
7542.480   137.671   -69.342
7554.199   137.605   -71.273
7565.918   137.542   -73.162
7577.637   137.483   -75.012
7589.355   137.428   -76.832
7601.074   137.378   -78.628
7612.793   137.333   -80.409
7624.512   137.292   -82.183
7636.230   137.257   -83.958
7647.949   137.225   -85.740
7659.668   137.196   -87.533
7671.387   137.170   -89.341
7683.105   137.144   -91.165
7694.824   137.119   -93.004
7706.543   137.093   -94.857
7718.262   137.066   -96.718
7729.980   137.037   -98.585
7741.699   137.006  -100.451
7753.418   136.972  -102.311
7765.137   136.937  -104.161
7776.855   136.900  -105.994
7788.574   136.861  -107.808
7800.293   136.823  -109.601
7812.012   136.785  -111.369
7823.730   136.748  -113.114
7835.449   136.713  -114.837
7847.168   136.680  -116.540
7858.887   136.651  -118.227
7870.605   136.625  -119.900
7882.324   136.602  -121.566
7894.043   136.584  -123.229
7905.762   136.571  -124.892
7917.480   136.561  -126.560
7929.199   136.555  -128.236
7940.918   136.551  -129.922
7952.637   136.550  -131.619
7964.355   136.551  -133.330
7976.074   136.554  -135.054
7987.793   136.557  -136.790
7999.512   136.562  -138.539
8011.230   136.567  -140.299
8022.949   136.574  -142.071
8034.668   136.582  -143.853
8046.387   136.590  -145.645
8058.105   136.598  -147.448
8069.824   136.607  -149.260
8081.543   136.616  -151.082
8093.262   136.625  -152.915
8104.980   136.633  -154.758
8116.699   136.642  -156.612
8128.418   136.649  -158.476
8140.137   136.657  -160.349
8151.855   136.663  -162.231
8163.574   136.668  -164.119
8175.293   136.671  -166.013
8187.012   136.674  -167.911
8198.730   136.675  -169.810
8210.449   136.674  -171.709
8222.168   136.672  -173.605
8233.887   136.670  -175.497
8245.605   136.666  -177.384
8257.324   136.662  -179.264
8269.043   136.658   178.861
8280.762   136.654   176.994
8292.480   136.650   175.131
8304.199   136.646   173.273
8315.918   136.644   171.418
8327.637   136.642   169.565
8339.355   136.640   167.712
8351.074   136.640   165.858
8362.793   136.640   164.002
8374.512   136.640   162.144
8386.230   136.640   160.284
8397.949   136.640   158.423
8409.668   136.640   156.561
8421.387   136.640   154.699
8433.105   136.640   152.840
8444.824   136.641   150.983
8456.543   136.642   149.129
8468.262   136.644   147.279
8479.980   136.648   145.432
8491.699   136.653   143.586
8503.418   136.659   141.739
8515.137   136.668   139.888
8526.855   136.680   138.028
8538.574   136.694   136.154
8550.293   136.710   134.262
8562.012   136.728   132.346
8573.730   136.747   130.403
8585.449   136.767   128.429
8597.168   136.785   126.421
8608.887   136.802   124.379
8620.605   136.816   122.303
8632.324   136.826   120.197
8644.043   136.831   118.065
8655.762   136.830   115.912
8667.480   136.822   113.746
8679.199   136.807   111.577
8690.918   136.784   109.413
8702.637   136.754   107.265
8714.355   136.717   105.142
8726.074   136.673   103.054
8737.793   136.625   101.009
8749.512   136.573    99.013
8761.230   136.518    97.071
8772.949   136.464    95.185
8784.668   136.411    93.353
8796.387   136.362    91.571
8808.105   136.317    89.832
8819.824   136.279    88.126
8831.543   136.248    86.441
8843.262   136.224    84.764
8854.980   136.208    83.082
8866.699   136.198    81.382
8878.418   136.193    79.655
8890.137   136.192    77.892
8901.855   136.192    76.089
8913.574   136.192    74.246
8925.293   136.190    72.364
8937.012   136.185    70.451
8948.730   136.173    68.515
8960.449   136.156    66.569
8972.168   136.131    64.625
8983.887   136.099    62.698
8995.605   136.061    60.802
9007.324   136.017    58.950
9019.043   135.970    57.155
9030.762   135.921    55.423
9042.480   135.874    53.760
9054.199   135.830    52.165
9065.918   135.794    50.633
9077.637   135.766    49.153
9089.355   135.751    47.711
9101.074   135.748    46.287
9112.793   135.759    44.860
9124.512   135.784    43.408
9136.230   135.820    41.908
9147.949   135.867    40.344
9159.668   135.922    38.700
9171.387   135.982    36.968
9183.105   136.043    35.144
9194.824   136.102    33.229
9206.543   136.156    31.230
9218.262   136.203    29.158
9229.980   136.241    27.027
9241.699   136.267    24.854
9253.418   136.282    22.656
9265.137   136.285    20.453
9276.855   136.276    18.261
9288.574   136.257    16.099
9300.293   136.229    13.981
9312.012   136.194    11.918
9323.730   136.155     9.918
9335.449   136.114     7.985
9347.168   136.075     6.117
9358.887   136.039     4.309
9370.605   136.009     2.550
9382.324   135.986     0.826
9394.043   135.974    -0.880
9405.762   135.971    -2.586
9417.480   135.978    -4.310
9429.199   135.991    -6.067
9440.918   136.010    -7.869
9452.637   136.033    -9.726
9464.355   136.056   -11.641
9476.074   136.077   -13.614
9487.793   136.094   -15.639
9499.512   136.105   -17.708
9511.230   136.108   -19.808
9522.949   136.103   -21.926
9534.668   136.088   -24.045
9546.387   136.065   -26.149
9558.105   136.034   -28.223
9569.824   135.995   -30.254
9581.543   135.951   -32.229
9593.262   135.904   -34.140
9604.980   135.857   -35.984
9616.699   135.811   -37.761
9628.418   135.771   -39.476
9640.137   135.737   -41.139
9651.855   135.713   -42.763
9663.574   135.699   -44.365
9675.293   135.695   -45.964
9687.012   135.703   -47.578
9698.730   135.720   -49.225
9710.449   135.745   -50.918
9722.168   135.777   -52.671
9733.887   135.812   -54.490
9745.605   135.847   -56.377
9757.324   135.882   -58.331
9769.043   135.913   -60.348
9780.762   135.939   -62.418
9792.480   135.957   -64.533
9804.199   135.967   -66.679
9815.918   135.969   -68.843
9827.637   135.961   -71.014
9839.355   135.946   -73.179
9851.074   135.922   -75.326
9862.793   135.891   -77.447
9874.512   135.855   -79.534
9886.230   135.814   -81.582
9897.949   135.771   -83.589
9909.668   135.727   -85.555
9921.387   135.682   -87.482
9933.105   135.638   -89.373
9944.824   135.597   -91.234
9956.543   135.559   -93.072
9968.262   135.525   -94.893
9979.980   135.494   -96.703
9991.699   135.465   -98.508
10003.42   135.439  -100.313
10015.14   135.414  -102.121
10026.86   135.391  -103.933
10038.57   135.367  -105.750
10050.29   135.344  -107.570
10062.01   135.320  -109.392
10073.73   135.296  -111.211
10085.45   135.270  -113.027
10097.17   135.244  -114.834
10108.89   135.218  -116.630
10120.61   135.192  -118.413
10132.32   135.165  -120.182
10144.04   135.139  -121.935
10155.76   135.114  -123.672
10167.48   135.091  -125.395
10179.20   135.070  -127.106
10190.92   135.051  -128.807
10202.64   135.034  -130.500
10214.36   135.020  -132.188
10226.07   135.009  -133.875
10237.79   135.000  -135.563
10249.51   134.993  -137.255
10261.23   134.989  -138.953
10272.95   134.987  -140.658
10284.67   134.987  -142.373
10296.39   134.989  -144.098
10308.11   134.991  -145.835
10319.82   134.995  -147.584
10331.54   134.999  -149.346
10343.26   135.003  -151.122
10354.98   135.008  -152.912
10366.70   135.012  -154.715
10378.42   135.016  -156.533
10390.14   135.018  -158.363
10401.86   135.019  -160.204
10413.57   135.018  -162.056
10425.29   135.015  -163.914
10437.01   135.009  -165.777
10448.73   135.000  -167.639
10460.45   134.988  -169.496
10472.17   134.973  -171.344
10483.89   134.955  -173.178
10495.61   134.935  -174.993
10507.32   134.913  -176.784
10519.04   134.890  -178.549
10530.76   134.867   179.716
10542.48   134.845   178.012
10554.20   134.825   176.337
10565.92   134.807   174.689
10577.64   134.794   173.065
10589.36   134.786   171.459
10601.07   134.783   169.863
10612.79   134.785   168.270
10624.51   134.793   166.672
10636.23   134.807   165.059
10647.95   134.825   163.426
10659.67   134.847   161.766
10671.39   134.872   160.074
10683.11   134.898   158.348
10694.82   134.924   156.587
10706.54   134.950   154.795
10718.26   134.974   152.973
10729.98   134.995   151.127
10741.70   135.012   149.263
10753.42   135.025   147.390
